Ответы;Филлер/стимул;Вопрос/восклицание;single/pair интерпретация;порядок;2аргумента/1аргумент+1адъюнкт;есть сочинение/нет сочинения;id респонденты;пол;возраст;уровень образования;сфера;предложения;правильность филлера;номер предложения;порядок 2
3;стимул;вопрос;single;адъюнкт-аргумент;аргумент+адъюнкт;да;id2;Мужской;20;Неоконченное высшее;IT;sentence8.1; - ;17A;непрямой
1;стимул;вопрос;single;адъюнкт-аргумент;аргумент+адъюнкт;да;id3;Мужской;23;Среднее профессиональное;IT;sentence8.1; - ;17A;непрямой
5;стимул;вопрос;single;адъюнкт-аргумент;аргумент+адъюнкт;да;id4;Мужской;20;Неоконченное высшее;Химическая промышленность;sentence8.1; - ;17A;непрямой
4;стимул;вопрос;single;адъюнкт-аргумент;аргумент+адъюнкт;да;id5;Женский;27;Высшее;Преподавание;sentence8.1; - ;17A;непрямой
2;стимул;вопрос;single;адъюнкт-аргумент;аргумент+адъюнкт;да;id6;Мужской;25;Высшее;Инженерное дело;sentence8.1; - ;17A;непрямой
5;стимул;вопрос;single;адъюнкт-аргумент;аргумент+адъюнкт;да;id7;Женский;20;Неоконченное высшее;Экономика;sentence8.1; - ;17A;непрямой
1;стимул;вопрос;single;адъюнкт-аргумент;аргумент+адъюнкт;да;id8;Женский;20;Среднее общее;Учеба;sentence8.1; - ;17A;непрямой
1;стимул;вопрос;single;адъюнкт-аргумент;аргумент+адъюнкт;да;id9;Мужской;20;Неоконченное высшее;Учеба;sentence8.1; - ;17A;непрямой
5;стимул;вопрос;single;адъюнкт-аргумент;аргумент+адъюнкт;да;id10;Мужской;20;Среднее профессиональное;МЧС;sentence8.1; - ;17A;непрямой
1;стимул;вопрос;single;адъюнкт-аргумент;аргумент+адъюнкт;да;id11;Женский;20;Неоконченное высшее;Прочее;sentence8.1; - ;17A;непрямой
3;стимул;вопрос;single;адъюнкт-аргумент;аргумент+адъюнкт;да;id12;Мужской;26;Среднее общее;Прочее;sentence8.1; - ;17A;непрямой
5;стимул;вопрос;single;адъюнкт-аргумент;аргумент+адъюнкт;да;id13;Женский;20;Неоконченное высшее;Медицина;sentence8.1; - ;17A;непрямой
5;стимул;вопрос;single;адъюнкт-аргумент;аргумент+адъюнкт;да;id14;Женский;20;Неоконченное высшее;Медицина;sentence8.1; - ;17A;непрямой
5;стимул;вопрос;single;адъюнкт-аргумент;аргумент+адъюнкт;да;id15;Женский;21;Неоконченное высшее;Преподавание;sentence8.1; - ;17A;непрямой
5;стимул;вопрос;single;адъюнкт-аргумент;аргумент+адъюнкт;да;id16;Женский;21;Неоконченное высшее;Медицина;sentence8.1; - ;17A;непрямой
2;стимул;вопрос;single;адъюнкт-аргумент;аргумент+адъюнкт;да;id17;Мужской;20;Неоконченное высшее;Прочее;sentence8.1; - ;17A;непрямой
5;стимул;вопрос;single;адъюнкт-аргумент;аргумент+адъюнкт;да;id18;Женский;20;Неоконченное высшее;Медицина;sentence8.1; - ;17A;непрямой
5;стимул;вопрос;single;адъюнкт-аргумент;аргумент+адъюнкт;да;id19;Мужской;23;Среднее профессиональное;Искусство;sentence8.1; - ;17A;непрямой
5;стимул;вопрос;single;адъюнкт-аргумент;аргумент+адъюнкт;да;id20;Мужской;24;Высшее;Химическая промышленность;sentence8.1; - ;17A;непрямой
2;стимул;вопрос;single;адъюнкт-аргумент;аргумент+адъюнкт;да;id21;Женский;24;Высшее;Медицина;sentence8.1; - ;17A;непрямой
4;стимул;вопрос;single;адъюнкт-аргумент;аргумент+адъюнкт;да;id22;Мужской;22;Среднее профессиональное;Преподавание;sentence8.1; - ;17A;непрямой
2;стимул;вопрос;single;адъюнкт-аргумент;аргумент+адъюнкт;да;id23;Мужской;30;Высшее;Маркетинг;sentence8.1; - ;17A;непрямой
5;стимул;вопрос;single;адъюнкт-аргумент;аргумент+адъюнкт;да;id24;Женский;29;Высшее;IT;sentence8.1; - ;17A;непрямой
2;стимул;вопрос;single;адъюнкт-аргумент;аргумент+адъюнкт;да;id25;Мужской;30;Высшее;IT;sentence8.1; - ;17A;непрямой
5;стимул;восклицание;single;аргумент-адъюнкт;аргумент+адъюнкт;нет;id1;Мужской;20;Неоконченное среднее профессиональное;IT;sentence9.1; - ;31A;прямой
5;стимул;восклицание;single;аргумент-адъюнкт;аргумент+адъюнкт;нет;id2;Мужской;20;Неоконченное высшее;IT;sentence9.1; - ;31A;прямой
1;стимул;восклицание;single;аргумент-адъюнкт;аргумент+адъюнкт;нет;id3;Мужской;23;Среднее профессиональное;IT;sentence9.1; - ;31A;прямой
2;стимул;восклицание;single;аргумент-адъюнкт;аргумент+адъюнкт;нет;id4;Мужской;20;Неоконченное высшее;Химическая промышленность;sentence9.1; - ;31A;прямой
2;стимул;восклицание;single;аргумент-адъюнкт;аргумент+адъюнкт;нет;id5;Женский;27;Высшее;Преподавание;sentence9.1; - ;31A;прямой
3;стимул;восклицание;single;аргумент-адъюнкт;аргумент+адъюнкт;нет;id6;Мужской;25;Высшее;Инженерное дело;sentence9.1; - ;31A;прямой
4;стимул;восклицание;single;аргумент-адъюнкт;аргумент+адъюнкт;нет;id7;Женский;20;Неоконченное высшее;Экономика;sentence9.1; - ;31A;прямой
5;стимул;восклицание;single;аргумент-адъюнкт;аргумент+адъюнкт;нет;id8;Женский;20;Среднее общее;Учеба;sentence9.1; - ;31A;прямой
1;стимул;восклицание;single;аргумент-адъюнкт;аргумент+адъюнкт;нет;id9;Мужской;20;Неоконченное высшее;Учеба;sentence9.1; - ;31A;прямой
3;стимул;восклицание;single;аргумент-адъюнкт;аргумент+адъюнкт;нет;id10;Мужской;20;Среднее профессиональное;МЧС;sentence9.1; - ;31A;прямой
1;стимул;восклицание;single;аргумент-адъюнкт;аргумент+адъюнкт;нет;id11;Женский;20;Неоконченное высшее;Прочее;sentence9.1; - ;31A;прямой
3;стимул;восклицание;single;аргумент-адъюнкт;аргумент+адъюнкт;нет;id12;Мужской;26;Среднее общее;Прочее;sentence9.1; - ;31A;прямой
5;стимул;восклицание;single;аргумент-адъюнкт;аргумент+адъюнкт;нет;id13;Женский;20;Неоконченное высшее;Медицина;sentence9.1; - ;31A;прямой
5;стимул;восклицание;single;аргумент-адъюнкт;аргумент+адъюнкт;нет;id14;Женский;20;Неоконченное высшее;Медицина;sentence9.1; - ;31A;прямой
4;стимул;восклицание;single;аргумент-адъюнкт;аргумент+адъюнкт;нет;id15;Женский;21;Неоконченное высшее;Преподавание;sentence9.1; - ;31A;прямой
5;стимул;восклицание;single;аргумент-адъюнкт;аргумент+адъюнкт;нет;id16;Женский;21;Неоконченное высшее;Медицина;sentence9.1; - ;31A;прямой
2;стимул;восклицание;single;аргумент-адъюнкт;аргумент+адъюнкт;нет;id17;Мужской;20;Неоконченное высшее;Прочее;sentence9.1; - ;31A;прямой
5;стимул;восклицание;single;аргумент-адъюнкт;аргумент+адъюнкт;нет;id18;Женский;20;Неоконченное высшее;Медицина;sentence9.1; - ;31A;прямой
3;стимул;восклицание;single;аргумент-адъюнкт;аргумент+адъюнкт;нет;id19;Мужской;23;Среднее профессиональное;Искусство;sentence9.1; - ;31A;прямой
2;стимул;восклицание;single;аргумент-адъюнкт;аргумент+адъюнкт;нет;id20;Мужской;24;Высшее;Химическая промышленность;sentence9.1; - ;31A;прямой
2;стимул;восклицание;single;аргумент-адъюнкт;аргумент+адъюнкт;нет;id21;Женский;24;Высшее;Медицина;sentence9.1; - ;31A;прямой
1;стимул;восклицание;single;аргумент-адъюнкт;аргумент+адъюнкт;нет;id22;Мужской;22;Среднее профессиональное;Преподавание;sentence9.1; - ;31A;прямой
2;стимул;восклицание;single;аргумент-адъюнкт;аргумент+адъюнкт;нет;id23;Мужской;30;Высшее;Маркетинг;sentence9.1; - ;31A;прямой
4;стимул;восклицание;single;аргумент-адъюнкт;аргумент+адъюнкт;нет;id24;Женский;29;Высшее;IT;sentence9.1; - ;31A;прямой
3;стимул;восклицание;single;аргумент-адъюнкт;аргумент+адъюнкт;нет;id25;Мужской;30;Высшее;IT;sentence9.1; - ;31A;прямой
3;стимул;восклицание;single;Y аргумент - X аргумент;2 аргумента;да;id1;Мужской;20;Неоконченное среднее профессиональное;IT;sentence10.1; - ;11A;непрямой
5;стимул;восклицание;single;Y аргумент - X аргумент;2 аргумента;да;id2;Мужской;20;Неоконченное высшее;IT;sentence10.1; - ;11A;непрямой
3;стимул;восклицание;single;Y аргумент - X аргумент;2 аргумента;да;id3;Мужской;23;Среднее профессиональное;IT;sentence10.1; - ;11A;непрямой
5;стимул;восклицание;single;Y аргумент - X аргумент;2 аргумента;да;id4;Мужской;20;Неоконченное высшее;Химическая промышленность;sentence10.1; - ;11A;непрямой
1;стимул;восклицание;single;Y аргумент - X аргумент;2 аргумента;да;id5;Женский;27;Высшее;Преподавание;sentence10.1; - ;11A;непрямой
3;стимул;восклицание;single;Y аргумент - X аргумент;2 аргумента;да;id6;Мужской;25;Высшее;Инженерное дело;sentence10.1; - ;11A;непрямой
5;стимул;восклицание;single;Y аргумент - X аргумент;2 аргумента;да;id7;Женский;20;Неоконченное высшее;Экономика;sentence10.1; - ;11A;непрямой
5;стимул;восклицание;single;Y аргумент - X аргумент;2 аргумента;да;id8;Женский;20;Среднее общее;Учеба;sentence10.1; - ;11A;непрямой
1;стимул;восклицание;single;Y аргумент - X аргумент;2 аргумента;да;id9;Мужской;20;Неоконченное высшее;Учеба;sentence10.1; - ;11A;непрямой
5;стимул;восклицание;single;Y аргумент - X аргумент;2 аргумента;да;id10;Мужской;20;Среднее профессиональное;МЧС;sentence10.1; - ;11A;непрямой
1;стимул;восклицание;single;Y аргумент - X аргумент;2 аргумента;да;id11;Женский;20;Неоконченное высшее;Прочее;sentence10.1; - ;11A;непрямой
3;стимул;восклицание;single;Y аргумент - X аргумент;2 аргумента;да;id12;Мужской;26;Среднее общее;Прочее;sentence10.1; - ;11A;непрямой
5;стимул;восклицание;single;Y аргумент - X аргумент;2 аргумента;да;id13;Женский;20;Неоконченное высшее;Медицина;sentence10.1; - ;11A;непрямой
5;стимул;восклицание;single;Y аргумент - X аргумент;2 аргумента;да;id14;Женский;20;Неоконченное высшее;Медицина;sentence10.1; - ;11A;непрямой
5;стимул;восклицание;single;Y аргумент - X аргумент;2 аргумента;да;id15;Женский;21;Неоконченное высшее;Преподавание;sentence10.1; - ;11A;непрямой
5;стимул;восклицание;single;Y аргумент - X аргумент;2 аргумента;да;id16;Женский;21;Неоконченное высшее;Медицина;sentence10.1; - ;11A;непрямой
2;стимул;восклицание;single;Y аргумент - X аргумент;2 аргумента;да;id17;Мужской;20;Неоконченное высшее;Прочее;sentence10.1; - ;11A;непрямой
5;стимул;восклицание;single;Y аргумент - X аргумент;2 аргумента;да;id18;Женский;20;Неоконченное высшее;Медицина;sentence10.1; - ;11A;непрямой
5;стимул;восклицание;single;Y аргумент - X аргумент;2 аргумента;да;id19;Мужской;23;Среднее профессиональное;Искусство;sentence10.1; - ;11A;непрямой
2;стимул;восклицание;single;Y аргумент - X аргумент;2 аргумента;да;id20;Мужской;24;Высшее;Химическая промышленность;sentence10.1; - ;11A;непрямой
2;стимул;восклицание;single;Y аргумент - X аргумент;2 аргумента;да;id21;Женский;24;Высшее;Медицина;sentence10.1; - ;11A;непрямой
5;стимул;восклицание;single;Y аргумент - X аргумент;2 аргумента;да;id22;Мужской;22;Среднее профессиональное;Преподавание;sentence10.1; - ;11A;непрямой
2;стимул;восклицание;single;Y аргумент - X аргумент;2 аргумента;да;id23;Мужской;30;Высшее;Маркетинг;sentence10.1; - ;11A;непрямой
5;стимул;восклицание;single;Y аргумент - X аргумент;2 аргумента;да;id24;Женский;29;Высшее;IT;sentence10.1; - ;11A;непрямой
2;стимул;восклицание;single;Y аргумент - X аргумент;2 аргумента;да;id25;Мужской;30;Высшее;IT;sentence10.1; - ;11A;непрямой
1;стимул;восклицание;single;аргумент-адъюнкт;аргумент+адъюнкт;да;id1;Мужской;20;Неоконченное среднее профессиональное;IT;sentence11.1; - ;27A;прямой
5;стимул;восклицание;single;аргумент-адъюнкт;аргумент+адъюнкт;да;id2;Мужской;20;Неоконченное высшее;IT;sentence11.1; - ;27A;прямой
2;стимул;восклицание;single;аргумент-адъюнкт;аргумент+адъюнкт;да;id3;Мужской;23;Среднее профессиональное;IT;sentence11.1; - ;27A;прямой
4;стимул;восклицание;single;аргумент-адъюнкт;аргумент+адъюнкт;да;id4;Мужской;20;Неоконченное высшее;Химическая промышленность;sentence11.1; - ;27A;прямой
3;стимул;восклицание;single;аргумент-адъюнкт;аргумент+адъюнкт;да;id5;Женский;27;Высшее;Преподавание;sentence11.1; - ;27A;прямой
3;стимул;восклицание;single;аргумент-адъюнкт;аргумент+адъюнкт;да;id6;Мужской;25;Высшее;Инженерное дело;sentence11.1; - ;27A;прямой
5;стимул;восклицание;single;аргумент-адъюнкт;аргумент+адъюнкт;да;id7;Женский;20;Неоконченное высшее;Экономика;sentence11.1; - ;27A;прямой
5;стимул;восклицание;single;аргумент-адъюнкт;аргумент+адъюнкт;да;id8;Женский;20;Среднее общее;Учеба;sentence11.1; - ;27A;прямой
2;стимул;восклицание;single;аргумент-адъюнкт;аргумент+адъюнкт;да;id9;Мужской;20;Неоконченное высшее;Учеба;sentence11.1; - ;27A;прямой
5;стимул;восклицание;single;аргумент-адъюнкт;аргумент+адъюнкт;да;id10;Мужской;20;Среднее профессиональное;МЧС;sentence11.1; - ;27A;прямой
1;стимул;восклицание;single;аргумент-адъюнкт;аргумент+адъюнкт;да;id11;Женский;20;Неоконченное высшее;Прочее;sentence11.1; - ;27A;прямой
4;стимул;восклицание;single;аргумент-адъюнкт;аргумент+адъюнкт;да;id12;Мужской;26;Среднее общее;Прочее;sentence11.1; - ;27A;прямой
5;стимул;восклицание;single;аргумент-адъюнкт;аргумент+адъюнкт;да;id13;Женский;20;Неоконченное высшее;Медицина;sentence11.1; - ;27A;прямой
5;стимул;восклицание;single;аргумент-адъюнкт;аргумент+адъюнкт;да;id14;Женский;20;Неоконченное высшее;Медицина;sentence11.1; - ;27A;прямой
5;стимул;восклицание;single;аргумент-адъюнкт;аргумент+адъюнкт;да;id15;Женский;21;Неоконченное высшее;Преподавание;sentence11.1; - ;27A;прямой
5;стимул;восклицание;single;аргумент-адъюнкт;аргумент+адъюнкт;да;id16;Женский;21;Неоконченное высшее;Медицина;sentence11.1; - ;27A;прямой
3;стимул;восклицание;single;аргумент-адъюнкт;аргумент+адъюнкт;да;id17;Мужской;20;Неоконченное высшее;Прочее;sentence11.1; - ;27A;прямой
5;стимул;восклицание;single;аргумент-адъюнкт;аргумент+адъюнкт;да;id18;Женский;20;Неоконченное высшее;Медицина;sentence11.1; - ;27A;прямой
4;стимул;восклицание;single;аргумент-адъюнкт;аргумент+адъюнкт;да;id19;Мужской;23;Среднее профессиональное;Искусство;sentence11.1; - ;27A;прямой
5;стимул;восклицание;single;аргумент-адъюнкт;аргумент+адъюнкт;да;id20;Мужской;24;Высшее;Химическая промышленность;sentence11.1; - ;27A;прямой
2;стимул;восклицание;single;аргумент-адъюнкт;аргумент+адъюнкт;да;id21;Женский;24;Высшее;Медицина;sentence11.1; - ;27A;прямой
5;стимул;восклицание;single;аргумент-адъюнкт;аргумент+адъюнкт;да;id22;Мужской;22;Среднее профессиональное;Преподавание;sentence11.1; - ;27A;прямой
1;стимул;восклицание;single;аргумент-адъюнкт;аргумент+адъюнкт;да;id23;Мужской;30;Высшее;Маркетинг;sentence11.1; - ;27A;прямой
5;стимул;восклицание;single;аргумент-адъюнкт;аргумент+адъюнкт;да;id24;Женский;29;Высшее;IT;sentence11.1; - ;27A;прямой
2;стимул;восклицание;single;аргумент-адъюнкт;аргумент+адъюнкт;да;id25;Мужской;30;Высшее;IT;sentence11.1; - ;27A;прямой
2;стимул;вопрос;single;X аргумент -Y аргумент;2 аргумента;нет;id1;Мужской;20;Неоконченное среднее профессиональное;IT;sentence12.1; - ;5A;прямой
5;стимул;вопрос;single;X аргумент -Y аргумент;2 аргумента;нет;id2;Мужской;20;Неоконченное высшее;IT;sentence12.1; - ;5A;прямой
1;стимул;вопрос;single;X аргумент -Y аргумент;2 аргумента;нет;id3;Мужской;23;Среднее профессиональное;IT;sentence12.1; - ;5A;прямой
4;стимул;вопрос;single;X аргумент -Y аргумент;2 аргумента;нет;id4;Мужской;20;Неоконченное высшее;Химическая промышленность;sentence12.1; - ;5A;прямой
5;стимул;вопрос;single;X аргумент -Y аргумент;2 аргумента;нет;id5;Женский;27;Высшее;Преподавание;sentence12.1; - ;5A;прямой
3;стимул;вопрос;single;X аргумент -Y аргумент;2 аргумента;нет;id6;Мужской;25;Высшее;Инженерное дело;sentence12.1; - ;5A;прямой
5;стимул;вопрос;single;X аргумент -Y аргумент;2 аргумента;нет;id7;Женский;20;Неоконченное высшее;Экономика;sentence12.1; - ;5A;прямой
1;стимул;вопрос;single;X аргумент -Y аргумент;2 аргумента;нет;id8;Женский;20;Среднее общее;Учеба;sentence12.1; - ;5A;прямой
5;стимул;вопрос;single;X аргумент -Y аргумент;2 аргумента;нет;id9;Мужской;20;Неоконченное высшее;Учеба;sentence12.1; - ;5A;прямой
5;стимул;вопрос;single;X аргумент -Y аргумент;2 аргумента;нет;id10;Мужской;20;Среднее профессиональное;МЧС;sentence12.1; - ;5A;прямой
1;стимул;вопрос;single;X аргумент -Y аргумент;2 аргумента;нет;id11;Женский;20;Неоконченное высшее;Прочее;sentence12.1; - ;5A;прямой
5;стимул;вопрос;single;X аргумент -Y аргумент;2 аргумента;нет;id12;Мужской;26;Среднее общее;Прочее;sentence12.1; - ;5A;прямой
5;стимул;вопрос;single;X аргумент -Y аргумент;2 аргумента;нет;id13;Женский;20;Неоконченное высшее;Медицина;sentence12.1; - ;5A;прямой
5;стимул;вопрос;single;X аргумент -Y аргумент;2 аргумента;нет;id14;Женский;20;Неоконченное высшее;Медицина;sentence12.1; - ;5A;прямой
4;стимул;вопрос;single;X аргумент -Y аргумент;2 аргумента;нет;id15;Женский;21;Неоконченное высшее;Преподавание;sentence12.1; - ;5A;прямой
5;стимул;вопрос;single;X аргумент -Y аргумент;2 аргумента;нет;id16;Женский;21;Неоконченное высшее;Медицина;sentence12.1; - ;5A;прямой
2;стимул;вопрос;single;X аргумент -Y аргумент;2 аргумента;нет;id17;Мужской;20;Неоконченное высшее;Прочее;sentence12.1; - ;5A;прямой
5;стимул;вопрос;single;X аргумент -Y аргумент;2 аргумента;нет;id18;Женский;20;Неоконченное высшее;Медицина;sentence12.1; - ;5A;прямой
5;стимул;вопрос;single;X аргумент -Y аргумент;2 аргумента;нет;id19;Мужской;23;Среднее профессиональное;Искусство;sentence12.1; - ;5A;прямой
5;стимул;вопрос;single;X аргумент -Y аргумент;2 аргумента;нет;id20;Мужской;24;Высшее;Химическая промышленность;sentence12.1; - ;5A;прямой
2;стимул;вопрос;single;X аргумент -Y аргумент;2 аргумента;нет;id21;Женский;24;Высшее;Медицина;sentence12.1; - ;5A;прямой
5;стимул;вопрос;single;X аргумент -Y аргумент;2 аргумента;нет;id22;Мужской;22;Среднее профессиональное;Преподавание;sentence12.1; - ;5A;прямой
1;стимул;вопрос;single;X аргумент -Y аргумент;2 аргумента;нет;id23;Мужской;30;Высшее;Маркетинг;sentence12.1; - ;5A;прямой
5;стимул;вопрос;single;X аргумент -Y аргумент;2 аргумента;нет;id24;Женский;29;Высшее;IT;sentence12.1; - ;5A;прямой
2;стимул;вопрос;single;X аргумент -Y аргумент;2 аргумента;нет;id25;Мужской;30;Высшее;IT;sentence12.1; - ;5A;прямой
4;стимул;восклицание;single;адъюнкт-аргумент;аргумент+адъюнкт;нет;id1;Мужской;20;Неоконченное среднее профессиональное;IT;sentence13.1; - ;29A;непрямой
5;стимул;восклицание;single;адъюнкт-аргумент;аргумент+адъюнкт;нет;id2;Мужской;20;Неоконченное высшее;IT;sentence13.1; - ;29A;непрямой
1;стимул;восклицание;single;адъюнкт-аргумент;аргумент+адъюнкт;нет;id3;Мужской;23;Среднее профессиональное;IT;sentence13.1; - ;29A;непрямой
5;стимул;восклицание;single;адъюнкт-аргумент;аргумент+адъюнкт;нет;id4;Мужской;20;Неоконченное высшее;Химическая промышленность;sentence13.1; - ;29A;непрямой
5;стимул;восклицание;single;адъюнкт-аргумент;аргумент+адъюнкт;нет;id5;Женский;27;Высшее;Преподавание;sentence13.1; - ;29A;непрямой
4;стимул;восклицание;single;адъюнкт-аргумент;аргумент+адъюнкт;нет;id6;Мужской;25;Высшее;Инженерное дело;sentence13.1; - ;29A;непрямой
5;стимул;восклицание;single;адъюнкт-аргумент;аргумент+адъюнкт;нет;id7;Женский;20;Неоконченное высшее;Экономика;sentence13.1; - ;29A;непрямой
5;стимул;восклицание;single;адъюнкт-аргумент;аргумент+адъюнкт;нет;id8;Женский;20;Среднее общее;Учеба;sentence13.1; - ;29A;непрямой
4;стимул;восклицание;single;адъюнкт-аргумент;аргумент+адъюнкт;нет;id9;Мужской;20;Неоконченное высшее;Учеба;sentence13.1; - ;29A;непрямой
5;стимул;восклицание;single;адъюнкт-аргумент;аргумент+адъюнкт;нет;id10;Мужской;20;Среднее профессиональное;МЧС;sentence13.1; - ;29A;непрямой
1;стимул;восклицание;single;адъюнкт-аргумент;аргумент+адъюнкт;нет;id11;Женский;20;Неоконченное высшее;Прочее;sentence13.1; - ;29A;непрямой
5;стимул;восклицание;single;адъюнкт-аргумент;аргумент+адъюнкт;нет;id12;Мужской;26;Среднее общее;Прочее;sentence13.1; - ;29A;непрямой
5;стимул;восклицание;single;адъюнкт-аргумент;аргумент+адъюнкт;нет;id13;Женский;20;Неоконченное высшее;Медицина;sentence13.1; - ;29A;непрямой
5;стимул;восклицание;single;адъюнкт-аргумент;аргумент+адъюнкт;нет;id14;Женский;20;Неоконченное высшее;Медицина;sentence13.1; - ;29A;непрямой
4;стимул;восклицание;single;адъюнкт-аргумент;аргумент+адъюнкт;нет;id15;Женский;21;Неоконченное высшее;Преподавание;sentence13.1; - ;29A;непрямой
5;стимул;восклицание;single;адъюнкт-аргумент;аргумент+адъюнкт;нет;id16;Женский;21;Неоконченное высшее;Медицина;sentence13.1; - ;29A;непрямой
2;стимул;восклицание;single;адъюнкт-аргумент;аргумент+адъюнкт;нет;id17;Мужской;20;Неоконченное высшее;Прочее;sentence13.1; - ;29A;непрямой
5;стимул;восклицание;single;адъюнкт-аргумент;аргумент+адъюнкт;нет;id18;Женский;20;Неоконченное высшее;Медицина;sentence13.1; - ;29A;непрямой
5;стимул;восклицание;single;адъюнкт-аргумент;аргумент+адъюнкт;нет;id19;Мужской;23;Среднее профессиональное;Искусство;sentence13.1; - ;29A;непрямой
5;стимул;восклицание;single;адъюнкт-аргумент;аргумент+адъюнкт;нет;id20;Мужской;24;Высшее;Химическая промышленность;sentence13.1; - ;29A;непрямой
4;стимул;восклицание;single;адъюнкт-аргумент;аргумент+адъюнкт;нет;id21;Женский;24;Высшее;Медицина;sentence13.1; - ;29A;непрямой
5;стимул;восклицание;single;адъюнкт-аргумент;аргумент+адъюнкт;нет;id22;Мужской;22;Среднее профессиональное;Преподавание;sentence13.1; - ;29A;непрямой
2;стимул;восклицание;single;адъюнкт-аргумент;аргумент+адъюнкт;нет;id23;Мужской;30;Высшее;Маркетинг;sentence13.1; - ;29A;непрямой
5;стимул;восклицание;single;адъюнкт-аргумент;аргумент+адъюнкт;нет;id24;Женский;29;Высшее;IT;sentence13.1; - ;29A;непрямой
3;стимул;восклицание;single;адъюнкт-аргумент;аргумент+адъюнкт;нет;id25;Мужской;30;Высшее;IT;sentence13.1; - ;29A;непрямой
3;стимул;вопрос;single;Y аргумент - X аргумент;2 аргумента;нет;id1;Мужской;20;Неоконченное среднее профессиональное;IT;sentence14.1; - ;7A;непрямой
5;стимул;вопрос;single;Y аргумент - X аргумент;2 аргумента;нет;id2;Мужской;20;Неоконченное высшее;IT;sentence14.1; - ;7A;непрямой
1;стимул;вопрос;single;Y аргумент - X аргумент;2 аргумента;нет;id3;Мужской;23;Среднее профессиональное;IT;sentence14.1; - ;7A;непрямой
5;стимул;вопрос;single;Y аргумент - X аргумент;2 аргумента;нет;id4;Мужской;20;Неоконченное высшее;Химическая промышленность;sentence14.1; - ;7A;непрямой
5;стимул;вопрос;single;Y аргумент - X аргумент;2 аргумента;нет;id5;Женский;27;Высшее;Преподавание;sentence14.1; - ;7A;непрямой
2;стимул;вопрос;single;Y аргумент - X аргумент;2 аргумента;нет;id6;Мужской;25;Высшее;Инженерное дело;sentence14.1; - ;7A;непрямой
5;стимул;вопрос;single;Y аргумент - X аргумент;2 аргумента;нет;id7;Женский;20;Неоконченное высшее;Экономика;sentence14.1; - ;7A;непрямой
1;стимул;вопрос;single;Y аргумент - X аргумент;2 аргумента;нет;id8;Женский;20;Среднее общее;Учеба;sentence14.1; - ;7A;непрямой
5;стимул;вопрос;single;Y аргумент - X аргумент;2 аргумента;нет;id9;Мужской;20;Неоконченное высшее;Учеба;sentence14.1; - ;7A;непрямой
5;стимул;вопрос;single;Y аргумент - X аргумент;2 аргумента;нет;id10;Мужской;20;Среднее профессиональное;МЧС;sentence14.1; - ;7A;непрямой
1;стимул;вопрос;single;Y аргумент - X аргумент;2 аргумента;нет;id11;Женский;20;Неоконченное высшее;Прочее;sentence14.1; - ;7A;непрямой
5;стимул;вопрос;single;Y аргумент - X аргумент;2 аргумента;нет;id12;Мужской;26;Среднее общее;Прочее;sentence14.1; - ;7A;непрямой
5;стимул;вопрос;single;Y аргумент - X аргумент;2 аргумента;нет;id13;Женский;20;Неоконченное высшее;Медицина;sentence14.1; - ;7A;непрямой
5;стимул;вопрос;single;Y аргумент - X аргумент;2 аргумента;нет;id14;Женский;20;Неоконченное высшее;Медицина;sentence14.1; - ;7A;непрямой
5;стимул;вопрос;single;Y аргумент - X аргумент;2 аргумента;нет;id15;Женский;21;Неоконченное высшее;Преподавание;sentence14.1; - ;7A;непрямой
5;стимул;вопрос;single;Y аргумент - X аргумент;2 аргумента;нет;id16;Женский;21;Неоконченное высшее;Медицина;sentence14.1; - ;7A;непрямой
5;стимул;вопрос;single;Y аргумент - X аргумент;2 аргумента;нет;id17;Мужской;20;Неоконченное высшее;Прочее;sentence14.1; - ;7A;непрямой
5;стимул;вопрос;single;Y аргумент - X аргумент;2 аргумента;нет;id18;Женский;20;Неоконченное высшее;Медицина;sentence14.1; - ;7A;непрямой
5;стимул;вопрос;single;Y аргумент - X аргумент;2 аргумента;нет;id19;Мужской;23;Среднее профессиональное;Искусство;sentence14.1; - ;7A;непрямой
5;стимул;вопрос;single;Y аргумент - X аргумент;2 аргумента;нет;id20;Мужской;24;Высшее;Химическая промышленность;sentence14.1; - ;7A;непрямой
4;стимул;вопрос;single;Y аргумент - X аргумент;2 аргумента;нет;id21;Женский;24;Высшее;Медицина;sentence14.1; - ;7A;непрямой
5;стимул;вопрос;single;Y аргумент - X аргумент;2 аргумента;нет;id22;Мужской;22;Среднее профессиональное;Преподавание;sentence14.1; - ;7A;непрямой
2;стимул;вопрос;single;Y аргумент - X аргумент;2 аргумента;нет;id23;Мужской;30;Высшее;Маркетинг;sentence14.1; - ;7A;непрямой
5;стимул;вопрос;single;Y аргумент - X аргумент;2 аргумента;нет;id24;Женский;29;Высшее;IT;sentence14.1; - ;7A;непрямой
3;стимул;вопрос;single;Y аргумент - X аргумент;2 аргумента;нет;id25;Мужской;30;Высшее;IT;sentence14.1; - ;7A;непрямой
2;стимул;восклицание;single;адъюнкт-аргумент;аргумент+адъюнкт;да;id1;Мужской;20;Неоконченное среднее профессиональное;IT;sentence15.1; - ;25A;непрямой
5;стимул;восклицание;single;адъюнкт-аргумент;аргумент+адъюнкт;да;id2;Мужской;20;Неоконченное высшее;IT;sentence15.1; - ;25A;непрямой
