Ответы;Филлер/стимул;Вопрос/восклицание;single/pair интерпретация;порядок;2аргумента/1аргумент+1адъюнкт;есть сочинение/нет сочинения;id респонденты;пол;возраст;уровень образования;сфера;предложения;правильность филлера;номер предложения;порядок 2
5;стимул;восклицание;pair;адъюнкт-аргумент;аргумент+адъюнкт;нет;id45;Мужской;25;Высшее;Инженерное дело;sentence13.2; - ;29A;непрямой
5;стимул;восклицание;pair;адъюнкт-аргумент;аргумент+адъюнкт;нет;id46;Женский;24;Высшее;IT;sentence13.2; - ;29A;непрямой
5;стимул;восклицание;pair;адъюнкт-аргумент;аргумент+адъюнкт;нет;id47;Мужской;20;Неоконченное среднее профессиональное;IT;sentence13.2; - ;29A;непрямой
4;стимул;восклицание;pair;адъюнкт-аргумент;аргумент+адъюнкт;нет;id48;Женский;23;Среднее профессиональное;Работа;sentence13.2; - ;29A;непрямой
5;стимул;восклицание;pair;адъюнкт-аргумент;аргумент+адъюнкт;нет;id49;Женский;27;Среднее профессиональное;Ресторанный бизнес;sentence13.2; - ;29A;непрямой
5;стимул;восклицание;pair;адъюнкт-аргумент;аргумент+адъюнкт;нет;id50;Женский;20;Среднее профессиональное;Работа;sentence13.2; - ;29A;непрямой
3;стимул;вопрос;pair;аргумент-адъюнкт;аргумент+адъюнкт;нет;id26;Женский;20;Неоконченное высшее;Лингвистика;sentence1.2; - ;23A;прямой
5;стимул;вопрос;pair;аргумент-адъюнкт;аргумент+адъюнкт;нет;id27;Женский;20;Неоконченное высшее;Преподавание;sentence1.2; - ;23A;прямой
2;стимул;вопрос;pair;аргумент-адъюнкт;аргумент+адъюнкт;нет;id28;Женский;21;Неоконченное высшее;Государственное и муниципальное управление;sentence1.2; - ;23A;прямой
5;стимул;вопрос;pair;аргумент-адъюнкт;аргумент+адъюнкт;нет;id29;Мужской;20;Неоконченное высшее;Искусство;sentence1.2; - ;23A;прямой
5;стимул;вопрос;pair;аргумент-адъюнкт;аргумент+адъюнкт;нет;id30;Женский;20;Неоконченное высшее;Экономика;sentence1.2; - ;23A;прямой
5;стимул;вопрос;pair;аргумент-адъюнкт;аргумент+адъюнкт;нет;id31;Мужской;20;Неоконченное высшее;Государственное и муниципальное управление;sentence1.2; - ;23A;прямой
4;стимул;вопрос;pair;аргумент-адъюнкт;аргумент+адъюнкт;нет;id32;Женский;20;Основное общее;Лингвистика;sentence1.2; - ;23A;прямой
5;стимул;вопрос;pair;аргумент-адъюнкт;аргумент+адъюнкт;нет;id33;Мужской;25;Высшее;IT;sentence1.2; - ;23A;прямой
5;стимул;вопрос;pair;аргумент-адъюнкт;аргумент+адъюнкт;нет;id34;Женский;21;Неоконченное высшее;Журналистика;sentence1.2; - ;23A;прямой
5;стимул;вопрос;pair;аргумент-адъюнкт;аргумент+адъюнкт;нет;id35;Женский;23;Среднее профессиональное;Сфера обслуживания;sentence1.2; - ;23A;прямой
5;стимул;вопрос;pair;аргумент-адъюнкт;аргумент+адъюнкт;нет;id36;Женский;20;Основное общее;Учеба;sentence1.2; - ;23A;прямой
1;стимул;вопрос;pair;аргумент-адъюнкт;аргумент+адъюнкт;нет;id37;Женский;20;Неоконченное высшее;Филология;sentence1.2; - ;23A;прямой
5;стимул;вопрос;pair;аргумент-адъюнкт;аргумент+адъюнкт;нет;id38;Мужской;20;Неоконченное высшее;Учеба;sentence1.2; - ;23A;прямой
4;стимул;вопрос;pair;аргумент-адъюнкт;аргумент+адъюнкт;нет;id39;Мужской;26;Среднее профессиональное;Телевидение;sentence1.2; - ;23A;прямой
5;стимул;вопрос;pair;аргумент-адъюнкт;аргумент+адъюнкт;нет;id40;Мужской;20;Неоконченное среднее профессиональное;IT;sentence1.2; - ;23A;прямой
4;стимул;вопрос;pair;аргумент-адъюнкт;аргумент+адъюнкт;нет;id41;Мужской;20;Неоконченное высшее;Туризм;sentence1.2; - ;23A;прямой
5;стимул;вопрос;pair;аргумент-адъюнкт;аргумент+адъюнкт;нет;id42;Мужской;22;Высшее;Юриспруденция;sentence1.2; - ;23A;прямой
5;стимул;вопрос;pair;аргумент-адъюнкт;аргумент+адъюнкт;нет;id43;Мужской;24;Среднее профессиональное;Сфера обслуживания;sentence1.2; - ;23A;прямой
4;стимул;вопрос;pair;аргумент-адъюнкт;аргумент+адъюнкт;нет;id44;Мужской;29;Высшее;Логистика;sentence1.2; - ;23A;прямой
5;стимул;вопрос;pair;аргумент-адъюнкт;аргумент+адъюнкт;нет;id45;Мужской;25;Высшее;Инженерное дело;sentence1.2; - ;23A;прямой
1;стимул;вопрос;pair;аргумент-адъюнкт;аргумент+адъюнкт;нет;id46;Женский;24;Высшее;IT;sentence1.2; - ;23A;прямой
5;стимул;вопрос;pair;аргумент-адъюнкт;аргумент+адъюнкт;нет;id47;Мужской;20;Неоконченное среднее профессиональное;IT;sentence1.2; - ;23A;прямой
5;стимул;вопрос;pair;аргумент-адъюнкт;аргумент+адъюнкт;нет;id48;Женский;23;Среднее профессиональное;Работа;sentence1.2; - ;23A;прямой
5;стимул;вопрос;pair;аргумент-адъюнкт;аргумент+адъюнкт;нет;id49;Женский;27;Среднее профессиональное;Ресторанный бизнес;sentence1.2; - ;23A;прямой
5;стимул;вопрос;pair;аргумент-адъюнкт;аргумент+адъюнкт;нет;id50;Женский;20;Среднее профессиональное;Работа;sentence1.2; - ;23A;прямой
3;стимул;восклицание;pair;X аргумент -Y аргумент;2 аргумента;нет;id26;Женский;20;Неоконченное высшее;Лингвистика;sentence3.2; - ;13A;прямой
5;стимул;восклицание;pair;X аргумент -Y аргумент;2 аргумента;нет;id27;Женский;20;Неоконченное высшее;Преподавание;sentence3.2; - ;13A;прямой
2;стимул;восклицание;pair;X аргумент -Y аргумент;2 аргумента;нет;id28;Женский;21;Неоконченное высшее;Государственное и муниципальное управление;sentence3.2; - ;13A;прямой
5;стимул;восклицание;pair;X аргумент -Y аргумент;2 аргумента;нет;id29;Мужской;20;Неоконченное высшее;Искусство;sentence3.2; - ;13A;прямой
5;стимул;восклицание;pair;X аргумент -Y аргумент;2 аргумента;нет;id30;Женский;20;Неоконченное высшее;Экономика;sentence3.2; - ;13A;прямой
5;стимул;восклицание;pair;X аргумент -Y аргумент;2 аргумента;нет;id31;Мужской;20;Неоконченное высшее;Государственное и муниципальное управление;sentence3.2; - ;13A;прямой
4;стимул;восклицание;pair;X аргумент -Y аргумент;2 аргумента;нет;id32;Женский;20;Основное общее;Лингвистика;sentence3.2; - ;13A;прямой
5;стимул;восклицание;pair;X аргумент -Y аргумент;2 аргумента;нет;id33;Мужской;25;Высшее;IT;sentence3.2; - ;13A;прямой
2;стимул;восклицание;pair;X аргумент -Y аргумент;2 аргумента;нет;id34;Женский;21;Неоконченное высшее;Журналистика;sentence3.2; - ;13A;прямой
5;стимул;восклицание;pair;X аргумент -Y аргумент;2 аргумента;нет;id35;Женский;23;Среднее профессиональное;Сфера обслуживания;sentence3.2; - ;13A;прямой
3;стимул;восклицание;pair;X аргумент -Y аргумент;2 аргумента;нет;id36;Женский;20;Основное общее;Учеба;sentence3.2; - ;13A;прямой
2;стимул;восклицание;pair;X аргумент -Y аргумент;2 аргумента;нет;id37;Женский;20;Неоконченное высшее;Филология;sentence3.2; - ;13A;прямой
5;стимул;восклицание;pair;X аргумент -Y аргумент;2 аргумента;нет;id38;Мужской;20;Неоконченное высшее;Учеба;sentence3.2; - ;13A;прямой
5;стимул;восклицание;pair;X аргумент -Y аргумент;2 аргумента;нет;id39;Мужской;26;Среднее профессиональное;Телевидение;sentence3.2; - ;13A;прямой
1;стимул;восклицание;pair;X аргумент -Y аргумент;2 аргумента;нет;id40;Мужской;20;Неоконченное среднее профессиональное;IT;sentence3.2; - ;13A;прямой
1;стимул;восклицание;pair;X аргумент -Y аргумент;2 аргумента;нет;id41;Мужской;20;Неоконченное высшее;Туризм;sentence3.2; - ;13A;прямой
5;стимул;восклицание;pair;X аргумент -Y аргумент;2 аргумента;нет;id42;Мужской;22;Высшее;Юриспруденция;sentence3.2; - ;13A;прямой
5;стимул;восклицание;pair;X аргумент -Y аргумент;2 аргумента;нет;id43;Мужской;24;Среднее профессиональное;Сфера обслуживания;sentence3.2; - ;13A;прямой
4;стимул;восклицание;pair;X аргумент -Y аргумент;2 аргумента;нет;id44;Мужской;29;Высшее;Логистика;sentence3.2; - ;13A;прямой
5;стимул;восклицание;pair;X аргумент -Y аргумент;2 аргумента;нет;id45;Мужской;25;Высшее;Инженерное дело;sentence3.2; - ;13A;прямой
5;стимул;восклицание;pair;X аргумент -Y аргумент;2 аргумента;нет;id46;Женский;24;Высшее;IT;sentence3.2; - ;13A;прямой
4;стимул;восклицание;pair;X аргумент -Y аргумент;2 аргумента;нет;id47;Мужской;20;Неоконченное среднее профессиональное;IT;sentence3.2; - ;13A;прямой
5;стимул;восклицание;pair;X аргумент -Y аргумент;2 аргумента;нет;id48;Женский;23;Среднее профессиональное;Работа;sentence3.2; - ;13A;прямой
4;стимул;восклицание;pair;X аргумент -Y аргумент;2 аргумента;нет;id49;Женский;27;Среднее профессиональное;Ресторанный бизнес;sentence3.2; - ;13A;прямой
5;стимул;восклицание;pair;X аргумент -Y аргумент;2 аргумента;нет;id50;Женский;20;Среднее профессиональное;Работа;sentence3.2; - ;13A;прямой
3;стимул;восклицание;pair;аргумент-адъюнкт;аргумент+адъюнкт;да;id26;Женский;20;Неоконченное высшее;Лингвистика;sentence11.2; - ;27A;прямой
5;стимул;восклицание;pair;аргумент-адъюнкт;аргумент+адъюнкт;да;id27;Женский;20;Неоконченное высшее;Преподавание;sentence11.2; - ;27A;прямой
2;стимул;восклицание;pair;аргумент-адъюнкт;аргумент+адъюнкт;да;id28;Женский;21;Неоконченное высшее;Государственное и муниципальное управление;sentence11.2; - ;27A;прямой
3;стимул;восклицание;pair;аргумент-адъюнкт;аргумент+адъюнкт;да;id29;Мужской;20;Неоконченное высшее;Искусство;sentence11.2; - ;27A;прямой
5;стимул;восклицание;pair;аргумент-адъюнкт;аргумент+адъюнкт;да;id30;Женский;20;Неоконченное высшее;Экономика;sentence11.2; - ;27A;прямой
5;стимул;восклицание;pair;аргумент-адъюнкт;аргумент+адъюнкт;да;id31;Мужской;20;Неоконченное высшее;Государственное и муниципальное управление;sentence11.2; - ;27A;прямой
5;стимул;восклицание;pair;аргумент-адъюнкт;аргумент+адъюнкт;да;id32;Женский;20;Основное общее;Лингвистика;sentence11.2; - ;27A;прямой
5;стимул;восклицание;pair;аргумент-адъюнкт;аргумент+адъюнкт;да;id33;Мужской;25;Высшее;IT;sentence11.2; - ;27A;прямой
5;стимул;восклицание;pair;аргумент-адъюнкт;аргумент+адъюнкт;да;id34;Женский;21;Неоконченное высшее;Журналистика;sentence11.2; - ;27A;прямой
5;стимул;восклицание;pair;аргумент-адъюнкт;аргумент+адъюнкт;да;id35;Женский;23;Среднее профессиональное;Сфера обслуживания;sentence11.2; - ;27A;прямой
5;стимул;восклицание;pair;аргумент-адъюнкт;аргумент+адъюнкт;да;id36;Женский;20;Основное общее;Учеба;sentence11.2; - ;27A;прямой
5;стимул;восклицание;pair;аргумент-адъюнкт;аргумент+адъюнкт;да;id37;Женский;20;Неоконченное высшее;Филология;sentence11.2; - ;27A;прямой
3;стимул;восклицание;pair;аргумент-адъюнкт;аргумент+адъюнкт;да;id38;Мужской;20;Неоконченное высшее;Учеба;sentence11.2; - ;27A;прямой
5;стимул;восклицание;pair;аргумент-адъюнкт;аргумент+адъюнкт;да;id39;Мужской;26;Среднее профессиональное;Телевидение;sentence11.2; - ;27A;прямой
5;стимул;восклицание;pair;аргумент-адъюнкт;аргумент+адъюнкт;да;id40;Мужской;20;Неоконченное среднее профессиональное;IT;sentence11.2; - ;27A;прямой
3;стимул;восклицание;pair;аргумент-адъюнкт;аргумент+адъюнкт;да;id41;Мужской;20;Неоконченное высшее;Туризм;sentence11.2; - ;27A;прямой
5;стимул;восклицание;pair;аргумент-адъюнкт;аргумент+адъюнкт;да;id42;Мужской;22;Высшее;Юриспруденция;sentence11.2; - ;27A;прямой
4;стимул;восклицание;pair;аргумент-адъюнкт;аргумент+адъюнкт;да;id43;Мужской;24;Среднее профессиональное;Сфера обслуживания;sentence11.2; - ;27A;прямой
2;стимул;восклицание;pair;аргумент-адъюнкт;аргумент+адъюнкт;да;id44;Мужской;29;Высшее;Логистика;sentence11.2; - ;27A;прямой
5;стимул;восклицание;pair;аргумент-адъюнкт;аргумент+адъюнкт;да;id45;Мужской;25;Высшее;Инженерное дело;sentence11.2; - ;27A;прямой
4;стимул;восклицание;pair;аргумент-адъюнкт;аргумент+адъюнкт;да;id46;Женский;24;Высшее;IT;sentence11.2; - ;27A;прямой
5;стимул;восклицание;pair;аргумент-адъюнкт;аргумент+адъюнкт;да;id47;Мужской;20;Неоконченное среднее профессиональное;IT;sentence11.2; - ;27A;прямой
5;стимул;восклицание;pair;аргумент-адъюнкт;аргумент+адъюнкт;да;id48;Женский;23;Среднее профессиональное;Работа;sentence11.2; - ;27A;прямой
5;стимул;восклицание;pair;аргумент-адъюнкт;аргумент+адъюнкт;да;id49;Женский;27;Среднее профессиональное;Ресторанный бизнес;sentence11.2; - ;27A;прямой
5;стимул;восклицание;pair;аргумент-адъюнкт;аргумент+адъюнкт;да;id50;Женский;20;Среднее профессиональное;Работа;sentence11.2; - ;27A;прямой
3;стимул;вопрос;pair;адъюнкт-аргумент;аргумент+адъюнкт;да;id26;Женский;20;Неоконченное высшее;Лингвистика;sentence8.2; - ;17A;непрямой
5;стимул;вопрос;pair;адъюнкт-аргумент;аргумент+адъюнкт;да;id27;Женский;20;Неоконченное высшее;Преподавание;sentence8.2; - ;17A;непрямой
2;стимул;вопрос;pair;адъюнкт-аргумент;аргумент+адъюнкт;да;id28;Женский;21;Неоконченное высшее;Государственное и муниципальное управление;sentence8.2; - ;17A;непрямой
3;стимул;вопрос;pair;адъюнкт-аргумент;аргумент+адъюнкт;да;id29;Мужской;20;Неоконченное высшее;Искусство;sentence8.2; - ;17A;непрямой
5;стимул;вопрос;pair;адъюнкт-аргумент;аргумент+адъюнкт;да;id30;Женский;20;Неоконченное высшее;Экономика;sentence8.2; - ;17A;непрямой
4;стимул;вопрос;pair;адъюнкт-аргумент;аргумент+адъюнкт;да;id31;Мужской;20;Неоконченное высшее;Государственное и муниципальное управление;sentence8.2; - ;17A;непрямой
4;стимул;вопрос;pair;адъюнкт-аргумент;аргумент+адъюнкт;да;id32;Женский;20;Основное общее;Лингвистика;sentence8.2; - ;17A;непрямой
5;стимул;вопрос;pair;адъюнкт-аргумент;аргумент+адъюнкт;да;id33;Мужской;25;Высшее;IT;sentence8.2; - ;17A;непрямой
5;стимул;вопрос;pair;адъюнкт-аргумент;аргумент+адъюнкт;да;id34;Женский;21;Неоконченное высшее;Журналистика;sentence8.2; - ;17A;непрямой
5;стимул;вопрос;pair;адъюнкт-аргумент;аргумент+адъюнкт;да;id35;Женский;23;Среднее профессиональное;Сфера обслуживания;sentence8.2; - ;17A;непрямой
5;стимул;вопрос;pair;адъюнкт-аргумент;аргумент+адъюнкт;да;id36;Женский;20;Основное общее;Учеба;sentence8.2; - ;17A;непрямой
5;стимул;вопрос;pair;адъюнкт-аргумент;аргумент+адъюнкт;да;id37;Женский;20;Неоконченное высшее;Филология;sentence8.2; - ;17A;непрямой
3;стимул;вопрос;pair;адъюнкт-аргумент;аргумент+адъюнкт;да;id38;Мужской;20;Неоконченное высшее;Учеба;sentence8.2; - ;17A;непрямой
5;стимул;вопрос;pair;адъюнкт-аргумент;аргумент+адъюнкт;да;id39;Мужской;26;Среднее профессиональное;Телевидение;sentence8.2; - ;17A;непрямой
5;стимул;вопрос;pair;адъюнкт-аргумент;аргумент+адъюнкт;да;id40;Мужской;20;Неоконченное среднее профессиональное;IT;sentence8.2; - ;17A;непрямой
5;стимул;вопрос;pair;адъюнкт-аргумент;аргумент+адъюнкт;да;id41;Мужской;20;Неоконченное высшее;Туризм;sentence8.2; - ;17A;непрямой
5;стимул;вопрос;pair;адъюнкт-аргумент;аргумент+адъюнкт;да;id42;Мужской;22;Высшее;Юриспруденция;sentence8.2; - ;17A;непрямой
5;стимул;вопрос;pair;адъюнкт-аргумент;аргумент+адъюнкт;да;id43;Мужской;24;Среднее профессиональное;Сфера обслуживания;sentence8.2; - ;17A;непрямой
3;стимул;вопрос;pair;адъюнкт-аргумент;аргумент+адъюнкт;да;id44;Мужской;29;Высшее;Логистика;sentence8.2; - ;17A;непрямой
5;стимул;вопрос;pair;адъюнкт-аргумент;аргумент+адъюнкт;да;id45;Мужской;25;Высшее;Инженерное дело;sentence8.2; - ;17A;непрямой
4;стимул;вопрос;pair;адъюнкт-аргумент;аргумент+адъюнкт;да;id46;Женский;24;Высшее;IT;sentence8.2; - ;17A;непрямой
5;стимул;вопрос;pair;адъюнкт-аргумент;аргумент+адъюнкт;да;id47;Мужской;20;Неоконченное среднее профессиональное;IT;sentence8.2; - ;17A;непрямой
2;стимул;вопрос;pair;адъюнкт-аргумент;аргумент+адъюнкт;да;id48;Женский;23;Среднее профессиональное;Работа;sentence8.2; - ;17A;непрямой
5;стимул;вопрос;pair;адъюнкт-аргумент;аргумент+адъюнкт;да;id49;Женский;27;Среднее профессиональное;Ресторанный бизнес;sentence8.2; - ;17A;непрямой
5;стимул;вопрос;pair;адъюнкт-аргумент;аргумент+адъюнкт;да;id50;Женский;20;Среднее профессиональное;Работа;sentence8.2; - ;17A;непрямой
2;стимул;восклицание;pair;адъюнкт-аргумент;аргумент+адъюнкт;да;id26;Женский;20;Неоконченное высшее;Лингвистика;sentence15.2; - ;25A;непрямой
4;стимул;восклицание;pair;адъюнкт-аргумент;аргумент+адъюнкт;да;id27;Женский;20;Неоконченное высшее;Преподавание;sentence15.2; - ;25A;непрямой
2;стимул;восклицание;pair;адъюнкт-аргумент;аргумент+адъюнкт;да;id28;Женский;21;Неоконченное высшее;Государственное и муниципальное управление;sentence15.2; - ;25A;непрямой
4;стимул;восклицание;pair;адъюнкт-аргумент;аргумент+адъюнкт;да;id29;Мужской;20;Неоконченное высшее;Искусство;sentence15.2; - ;25A;непрямой
5;стимул;восклицание;pair;адъюнкт-аргумент;аргумент+адъюнкт;да;id30;Женский;20;Неоконченное высшее;Экономика;sentence15.2; - ;25A;непрямой
4;стимул;восклицание;pair;адъюнкт-аргумент;аргумент+адъюнкт;да;id31;Мужской;20;Неоконченное высшее;Государственное и муниципальное управление;sentence15.2; - ;25A;непрямой
5;стимул;восклицание;pair;адъюнкт-аргумент;аргумент+адъюнкт;да;id32;Женский;20;Основное общее;Лингвистика;sentence15.2; - ;25A;непрямой
5;стимул;восклицание;pair;адъюнкт-аргумент;аргумент+адъюнкт;да;id33;Мужской;25;Высшее;IT;sentence15.2; - ;25A;непрямой
5;стимул;восклицание;pair;адъюнкт-аргумент;аргумент+адъюнкт;да;id34;Женский;21;Неоконченное высшее;Журналистика;sentence15.2; - ;25A;непрямой
5;стимул;восклицание;pair;адъюнкт-аргумент;аргумент+адъюнкт;да;id35;Женский;23;Среднее профессиональное;Сфера обслуживания;sentence15.2; - ;25A;непрямой
5;стимул;восклицание;pair;адъюнкт-аргумент;аргумент+адъюнкт;да;id36;Женский;20;Основное общее;Учеба;sentence15.2; - ;25A;непрямой
4;стимул;восклицание;pair;адъюнкт-аргумент;аргумент+адъюнкт;да;id37;Женский;20;Неоконченное высшее;Филология;sentence15.2; - ;25A;непрямой
3;стимул;восклицание;pair;адъюнкт-аргумент;аргумент+адъюнкт;да;id38;Мужской;20;Неоконченное высшее;Учеба;sentence15.2; - ;25A;непрямой
5;стимул;восклицание;pair;адъюнкт-аргумент;аргумент+адъюнкт;да;id39;Мужской;26;Среднее профессиональное;Телевидение;sentence15.2; - ;25A;непрямой
5;стимул;восклицание;pair;адъюнкт-аргумент;аргумент+адъюнкт;да;id40;Мужской;20;Неоконченное среднее профессиональное;IT;sentence15.2; - ;25A;непрямой
5;стимул;восклицание;pair;адъюнкт-аргумент;аргумент+адъюнкт;да;id41;Мужской;20;Неоконченное высшее;Туризм;sentence15.2; - ;25A;непрямой
5;стимул;восклицание;pair;адъюнкт-аргумент;аргумент+адъюнкт;да;id42;Мужской;22;Высшее;Юриспруденция;sentence15.2; - ;25A;непрямой
1;стимул;восклицание;pair;адъюнкт-аргумент;аргумент+адъюнкт;да;id43;Мужской;24;Среднее профессиональное;Сфера обслуживания;sentence15.2; - ;25A;непрямой
4;стимул;восклицание;pair;адъюнкт-аргумент;аргумент+адъюнкт;да;id44;Мужской;29;Высшее;Логистика;sentence15.2; - ;25A;непрямой
5;стимул;восклицание;pair;адъюнкт-аргумент;аргумент+адъюнкт;да;id45;Мужской;25;Высшее;Инженерное дело;sentence15.2; - ;25A;непрямой
1;стимул;восклицание;pair;адъюнкт-аргумент;аргумент+адъюнкт;да;id46;Женский;24;Высшее;IT;sentence15.2; - ;25A;непрямой
5;стимул;восклицание;pair;адъюнкт-аргумент;аргумент+адъюнкт;да;id47;Мужской;20;Неоконченное среднее профессиональное;IT;sentence15.2; - ;25A;непрямой
5;стимул;восклицание;pair;адъюнкт-аргумент;аргумент+адъюнкт;да;id48;Женский;23;Среднее профессиональное;Работа;sentence15.2; - ;25A;непрямой
4;стимул;восклицание;pair;адъюнкт-аргумент;аргумент+адъюнкт;да;id49;Женский;27;Среднее профессиональное;Ресторанный бизнес;sentence15.2; - ;25A;непрямой
5;стимул;восклицание;pair;адъюнкт-аргумент;аргумент+адъюнкт;да;id50;Женский;20;Среднее профессиональное;Работа;sentence15.2; - ;25A;непрямой
3;стимул;восклицание;pair;Y аргумент - X аргумент;2 аргумента;да;id26;Женский;20;Неоконченное высшее;Лингвистика;sentence10.2; - ;11A;непрямой
4;стимул;восклицание;pair;Y аргумент - X аргумент;2 аргумента;да;id27;Женский;20;Неоконченное высшее;Преподавание;sentence10.2; - ;11A;непрямой
4;стимул;восклицание;pair;Y аргумент - X аргумент;2 аргумента;да;id28;Женский;21;Неоконченное высшее;Государственное и муниципальное управление;sentence10.2; - ;11A;непрямой
4;стимул;восклицание;pair;Y аргумент - X аргумент;2 аргумента;да;id29;Мужской;20;Неоконченное высшее;Искусство;sentence10.2; - ;11A;непрямой
5;стимул;восклицание;pair;Y аргумент - X аргумент;2 аргумента;да;id30;Женский;20;Неоконченное высшее;Экономика;sentence10.2; - ;11A;непрямой
5;стимул;восклицание;pair;Y аргумент - X аргумент;2 аргумента;да;id31;Мужской;20;Неоконченное высшее;Государственное и муниципальное управление;sentence10.2; - ;11A;непрямой
5;стимул;восклицание;pair;Y аргумент - X аргумент;2 аргумента;да;id32;Женский;20;Основное общее;Лингвистика;sentence10.2; - ;11A;непрямой
5;стимул;восклицание;pair;Y аргумент - X аргумент;2 аргумента;да;id33;Мужской;25;Высшее;IT;sentence10.2; - ;11A;непрямой
5;стимул;восклицание;pair;Y аргумент - X аргумент;2 аргумента;да;id34;Женский;21;Неоконченное высшее;Журналистика;sentence10.2; - ;11A;непрямой
5;стимул;восклицание;pair;Y аргумент - X аргумент;2 аргумента;да;id35;Женский;23;Среднее профессиональное;Сфера обслуживания;sentence10.2; - ;11A;непрямой
5;стимул;восклицание;pair;Y аргумент - X аргумент;2 аргумента;да;id36;Женский;20;Основное общее;Учеба;sentence10.2; - ;11A;непрямой
5;стимул;восклицание;pair;Y аргумент - X аргумент;2 аргумента;да;id37;Женский;20;Неоконченное высшее;Филология;sentence10.2; - ;11A;непрямой
4;стимул;восклицание;pair;Y аргумент - X аргумент;2 аргумента;да;id38;Мужской;20;Неоконченное высшее;Учеба;sentence10.2; - ;11A;непрямой
5;стимул;восклицание;pair;Y аргумент - X аргумент;2 аргумента;да;id39;Мужской;26;Среднее профессиональное;Телевидение;sentence10.2; - ;11A;непрямой
5;стимул;восклицание;pair;Y аргумент - X аргумент;2 аргумента;да;id40;Мужской;20;Неоконченное среднее профессиональное;IT;sentence10.2; - ;11A;непрямой
5;стимул;восклицание;pair;Y аргумент - X аргумент;2 аргумента;да;id41;Мужской;20;Неоконченное высшее;Туризм;sentence10.2; - ;11A;непрямой
5;стимул;восклицание;pair;Y аргумент - X аргумент;2 аргумента;да;id42;Мужской;22;Высшее;Юриспруденция;sentence10.2; - ;11A;непрямой
5;стимул;восклицание;pair;Y аргумент - X аргумент;2 аргумента;да;id43;Мужской;24;Среднее профессиональное;Сфера обслуживания;sentence10.2; - ;11A;непрямой
3;стимул;восклицание;pair;Y аргумент - X аргумент;2 аргумента;да;id44;Мужской;29;Высшее;Логистика;sentence10.2; - ;11A;непрямой
5;стимул;восклицание;pair;Y аргумент - X аргумент;2 аргумента;да;id45;Мужской;25;Высшее;Инженерное дело;sentence10.2; - ;11A;непрямой
4;стимул;восклицание;pair;Y аргумент - X аргумент;2 аргумента;да;id46;Женский;24;Высшее;IT;sentence10.2; - ;11A;непрямой
5;стимул;восклицание;pair;Y аргумент - X аргумент;2 аргумента;да;id47;Мужской;20;Неоконченное среднее профессиональное;IT;sentence10.2; - ;11A;непрямой
4;стимул;восклицание;pair;Y аргумент - X аргумент;2 аргумента;да;id48;Женский;23;Среднее профессиональное;Работа;sentence10.2; - ;11A;непрямой
5;стимул;восклицание;pair;Y аргумент - X аргумент;2 аргумента;да;id49;Женский;27;Среднее профессиональное;Ресторанный бизнес;sentence10.2; - ;11A;непрямой
5;стимул;восклицание;pair;Y аргумент - X аргумент;2 аргумента;да;id50;Женский;20;Среднее профессиональное;Работа;sentence10.2; - ;11A;непрямой
3;стимул;вопрос;pair;Y аргумент - X аргумент;2 аргумента;да;id26;Женский;20;Неоконченное высшее;Лингвистика;sentence16.2; - ;3A;непрямой
5;стимул;вопрос;pair;Y аргумент - X аргумент;2 аргумента;да;id27;Женский;20;Неоконченное высшее;Преподавание;sentence16.2; - ;3A;непрямой
4;стимул;вопрос;pair;Y аргумент - X аргумент;2 аргумента;да;id28;Женский;21;Неоконченное высшее;Государственное и муниципальное управление;sentence16.2; - ;3A;непрямой
5;стимул;вопрос;pair;Y аргумент - X аргумент;2 аргумента;да;id29;Мужской;20;Неоконченное высшее;Искусство;sentence16.2; - ;3A;непрямой
5;стимул;вопрос;pair;Y аргумент - X аргумент;2 аргумента;да;id30;Женский;20;Неоконченное высшее;Экономика;sentence16.2; - ;3A;непрямой
5;стимул;вопрос;pair;Y аргумент - X аргумент;2 аргумента;да;id31;Мужской;20;Неоконченное высшее;Государственное и муниципальное управление;sentence16.2; - ;3A;непрямой
4;стимул;вопрос;pair;Y аргумент - X аргумент;2 аргумента;да;id32;Женский;20;Основное общее;Лингвистика;sentence16.2; - ;3A;непрямой
5;стимул;вопрос;pair;Y аргумент - X аргумент;2 аргумента;да;id33;Мужской;25;Высшее;IT;sentence16.2; - ;3A;непрямой
4;стимул;вопрос;pair;Y аргумент - X аргумент;2 аргумента;да;id34;Женский;21;Неоконченное высшее;Журналистика;sentence16.2; - ;3A;непрямой
5;стимул;вопрос;pair;Y аргумент - X аргумент;2 аргумента;да;id35;Женский;23;Среднее профессиональное;Сфера обслуживания;sentence16.2; - ;3A;непрямой
5;стимул;вопрос;pair;Y аргумент - X аргумент;2 аргумента;да;id36;Женский;20;Основное общее;Учеба;sentence16.2; - ;3A;непрямой
4;стимул;вопрос;pair;Y аргумент - X аргумент;2 аргумента;да;id37;Женский;20;Неоконченное высшее;Филология;sentence16.2; - ;3A;непрямой
3;стимул;вопрос;pair;Y аргумент - X аргумент;2 аргумента;да;id38;Мужской;20;Неоконченное высшее;Учеба;sentence16.2; - ;3A;непрямой
5;стимул;вопрос;pair;Y аргумент - X аргумент;2 аргумента;да;id39;Мужской;26;Среднее профессиональное;Телевидение;sentence16.2; - ;3A;непрямой
