Ответы;Филлер/стимул;Вопрос/восклицание;single/pair интерпретация;порядок;2аргумента/1аргумент+1адъюнкт;есть сочинение/нет сочинения;id респонденты;пол;возраст;уровень образования;сфера;предложения;правильность филлера;номер предложения;порядок 2
2;стимул;восклицание;single;адъюнкт-аргумент;аргумент+адъюнкт;да;id25;Мужской;30;Высшее;IT;sentence15.1; - ;25A;непрямой
5;стимул;вопрос;single;Y аргумент - X аргумент;2 аргумента;да;id1;Мужской;20;Неоконченное среднее профессиональное;IT;sentence16.1; - ;3A;непрямой
3;стимул;вопрос;single;Y аргумент - X аргумент;2 аргумента;да;id2;Мужской;20;Неоконченное высшее;IT;sentence16.1; - ;3A;непрямой
1;стимул;вопрос;single;Y аргумент - X аргумент;2 аргумента;да;id3;Мужской;23;Среднее профессиональное;IT;sentence16.1; - ;3A;непрямой
5;стимул;вопрос;single;Y аргумент - X аргумент;2 аргумента;да;id4;Мужской;20;Неоконченное высшее;Химическая промышленность;sentence16.1; - ;3A;непрямой
4;стимул;вопрос;single;Y аргумент - X аргумент;2 аргумента;да;id5;Женский;27;Высшее;Преподавание;sentence16.1; - ;3A;непрямой
3;стимул;вопрос;single;Y аргумент - X аргумент;2 аргумента;да;id6;Мужской;25;Высшее;Инженерное дело;sentence16.1; - ;3A;непрямой
4;стимул;вопрос;single;Y аргумент - X аргумент;2 аргумента;да;id7;Женский;20;Неоконченное высшее;Экономика;sentence16.1; - ;3A;непрямой
1;стимул;вопрос;single;Y аргумент - X аргумент;2 аргумента;да;id8;Женский;20;Среднее общее;Учеба;sentence16.1; - ;3A;непрямой
4;стимул;вопрос;single;Y аргумент - X аргумент;2 аргумента;да;id9;Мужской;20;Неоконченное высшее;Учеба;sentence16.1; - ;3A;непрямой
4;стимул;вопрос;single;Y аргумент - X аргумент;2 аргумента;да;id10;Мужской;20;Среднее профессиональное;МЧС;sentence16.1; - ;3A;непрямой
1;стимул;вопрос;single;Y аргумент - X аргумент;2 аргумента;да;id11;Женский;20;Неоконченное высшее;Прочее;sentence16.1; - ;3A;непрямой
5;стимул;вопрос;single;Y аргумент - X аргумент;2 аргумента;да;id12;Мужской;26;Среднее общее;Прочее;sentence16.1; - ;3A;непрямой
5;стимул;вопрос;single;Y аргумент - X аргумент;2 аргумента;да;id13;Женский;20;Неоконченное высшее;Медицина;sentence16.1; - ;3A;непрямой
5;стимул;вопрос;single;Y аргумент - X аргумент;2 аргумента;да;id14;Женский;20;Неоконченное высшее;Медицина;sentence16.1; - ;3A;непрямой
5;стимул;вопрос;single;Y аргумент - X аргумент;2 аргумента;да;id15;Женский;21;Неоконченное высшее;Преподавание;sentence16.1; - ;3A;непрямой
5;стимул;вопрос;single;Y аргумент - X аргумент;2 аргумента;да;id16;Женский;21;Неоконченное высшее;Медицина;sentence16.1; - ;3A;непрямой
5;стимул;вопрос;single;Y аргумент - X аргумент;2 аргумента;да;id17;Мужской;20;Неоконченное высшее;Прочее;sentence16.1; - ;3A;непрямой
5;стимул;вопрос;single;Y аргумент - X аргумент;2 аргумента;да;id18;Женский;20;Неоконченное высшее;Медицина;sentence16.1; - ;3A;непрямой
5;стимул;вопрос;single;Y аргумент - X аргумент;2 аргумента;да;id19;Мужской;23;Среднее профессиональное;Искусство;sentence16.1; - ;3A;непрямой
5;стимул;вопрос;single;Y аргумент - X аргумент;2 аргумента;да;id20;Мужской;24;Высшее;Химическая промышленность;sentence16.1; - ;3A;непрямой
2;стимул;вопрос;single;Y аргумент - X аргумент;2 аргумента;да;id21;Женский;24;Высшее;Медицина;sentence16.1; - ;3A;непрямой
5;стимул;вопрос;single;Y аргумент - X аргумент;2 аргумента;да;id22;Мужской;22;Среднее профессиональное;Преподавание;sentence16.1; - ;3A;непрямой
2;стимул;вопрос;single;Y аргумент - X аргумент;2 аргумента;да;id23;Мужской;30;Высшее;Маркетинг;sentence16.1; - ;3A;непрямой
5;стимул;вопрос;single;Y аргумент - X аргумент;2 аргумента;да;id24;Женский;29;Высшее;IT;sentence16.1; - ;3A;непрямой
2;стимул;вопрос;single;Y аргумент - X аргумент;2 аргумента;да;id25;Мужской;30;Высшее;IT;sentence16.1; - ;3A;непрямой
2;стимул;восклицание;pair;X аргумент -Y аргумент;2 аргумента;да;id26;Женский;20;Неоконченное высшее;Лингвистика;sentence6.2; - ;9A;прямой
4;стимул;восклицание;pair;X аргумент -Y аргумент;2 аргумента;да;id27;Женский;20;Неоконченное высшее;Преподавание;sentence6.2; - ;9A;прямой
2;стимул;восклицание;pair;X аргумент -Y аргумент;2 аргумента;да;id28;Женский;21;Неоконченное высшее;Государственное и муниципальное управление;sentence6.2; - ;9A;прямой
5;стимул;восклицание;pair;X аргумент -Y аргумент;2 аргумента;да;id29;Мужской;20;Неоконченное высшее;Искусство;sentence6.2; - ;9A;прямой
4;стимул;восклицание;pair;X аргумент -Y аргумент;2 аргумента;да;id30;Женский;20;Неоконченное высшее;Экономика;sentence6.2; - ;9A;прямой
5;стимул;восклицание;pair;X аргумент -Y аргумент;2 аргумента;да;id31;Мужской;20;Неоконченное высшее;Государственное и муниципальное управление;sentence6.2; - ;9A;прямой
2;стимул;восклицание;pair;X аргумент -Y аргумент;2 аргумента;да;id32;Женский;20;Основное общее;Лингвистика;sentence6.2; - ;9A;прямой
2;стимул;восклицание;pair;X аргумент -Y аргумент;2 аргумента;да;id33;Мужской;25;Высшее;IT;sentence6.2; - ;9A;прямой
4;стимул;восклицание;pair;X аргумент -Y аргумент;2 аргумента;да;id34;Женский;21;Неоконченное высшее;Журналистика;sentence6.2; - ;9A;прямой
5;стимул;восклицание;pair;X аргумент -Y аргумент;2 аргумента;да;id35;Женский;23;Среднее профессиональное;Сфера обслуживания;sentence6.2; - ;9A;прямой
4;стимул;восклицание;pair;X аргумент -Y аргумент;2 аргумента;да;id36;Женский;20;Основное общее;Учеба;sentence6.2; - ;9A;прямой
1;стимул;восклицание;pair;X аргумент -Y аргумент;2 аргумента;да;id37;Женский;20;Неоконченное высшее;Филология;sentence6.2; - ;9A;прямой
3;стимул;восклицание;pair;X аргумент -Y аргумент;2 аргумента;да;id38;Мужской;20;Неоконченное высшее;Учеба;sentence6.2; - ;9A;прямой
4;стимул;восклицание;pair;X аргумент -Y аргумент;2 аргумента;да;id39;Мужской;26;Среднее профессиональное;Телевидение;sentence6.2; - ;9A;прямой
5;стимул;восклицание;pair;X аргумент -Y аргумент;2 аргумента;да;id40;Мужской;20;Неоконченное среднее профессиональное;IT;sentence6.2; - ;9A;прямой
3;стимул;восклицание;pair;X аргумент -Y аргумент;2 аргумента;да;id41;Мужской;20;Неоконченное высшее;Туризм;sentence6.2; - ;9A;прямой
5;стимул;восклицание;pair;X аргумент -Y аргумент;2 аргумента;да;id42;Мужской;22;Высшее;Юриспруденция;sentence6.2; - ;9A;прямой
4;стимул;восклицание;pair;X аргумент -Y аргумент;2 аргумента;да;id43;Мужской;24;Среднее профессиональное;Сфера обслуживания;sentence6.2; - ;9A;прямой
2;стимул;восклицание;pair;X аргумент -Y аргумент;2 аргумента;да;id44;Мужской;29;Высшее;Логистика;sentence6.2; - ;9A;прямой
1;стимул;восклицание;pair;X аргумент -Y аргумент;2 аргумента;да;id45;Мужской;25;Высшее;Инженерное дело;sentence6.2; - ;9A;прямой
1;стимул;восклицание;pair;X аргумент -Y аргумент;2 аргумента;да;id46;Женский;24;Высшее;IT;sentence6.2; - ;9A;прямой
5;стимул;восклицание;pair;X аргумент -Y аргумент;2 аргумента;да;id47;Мужской;20;Неоконченное среднее профессиональное;IT;sentence6.2; - ;9A;прямой
5;стимул;восклицание;pair;X аргумент -Y аргумент;2 аргумента;да;id48;Женский;23;Среднее профессиональное;Работа;sentence6.2; - ;9A;прямой
5;стимул;восклицание;pair;X аргумент -Y аргумент;2 аргумента;да;id49;Женский;27;Среднее профессиональное;Ресторанный бизнес;sentence6.2; - ;9A;прямой
5;стимул;восклицание;pair;X аргумент -Y аргумент;2 аргумента;да;id50;Женский;20;Среднее профессиональное;Работа;sentence6.2; - ;9A;прямой
2;стимул;восклицание;pair;аргумент-адъюнкт;аргумент+адъюнкт;нет;id26;Женский;20;Неоконченное высшее;Лингвистика;sentence9.2; - ;31A;прямой
5;стимул;восклицание;pair;аргумент-адъюнкт;аргумент+адъюнкт;нет;id27;Женский;20;Неоконченное высшее;Преподавание;sentence9.2; - ;31A;прямой
2;стимул;восклицание;pair;аргумент-адъюнкт;аргумент+адъюнкт;нет;id28;Женский;21;Неоконченное высшее;Государственное и муниципальное управление;sentence9.2; - ;31A;прямой
2;стимул;восклицание;pair;аргумент-адъюнкт;аргумент+адъюнкт;нет;id29;Мужской;20;Неоконченное высшее;Искусство;sentence9.2; - ;31A;прямой
4;стимул;восклицание;pair;аргумент-адъюнкт;аргумент+адъюнкт;нет;id30;Женский;20;Неоконченное высшее;Экономика;sentence9.2; - ;31A;прямой
3;стимул;восклицание;pair;аргумент-адъюнкт;аргумент+адъюнкт;нет;id31;Мужской;20;Неоконченное высшее;Государственное и муниципальное управление;sentence9.2; - ;31A;прямой
1;стимул;восклицание;pair;аргумент-адъюнкт;аргумент+адъюнкт;нет;id32;Женский;20;Основное общее;Лингвистика;sentence9.2; - ;31A;прямой
1;стимул;восклицание;pair;аргумент-адъюнкт;аргумент+адъюнкт;нет;id33;Мужской;25;Высшее;IT;sentence9.2; - ;31A;прямой
1;стимул;восклицание;pair;аргумент-адъюнкт;аргумент+адъюнкт;нет;id34;Женский;21;Неоконченное высшее;Журналистика;sentence9.2; - ;31A;прямой
3;стимул;восклицание;pair;аргумент-адъюнкт;аргумент+адъюнкт;нет;id35;Женский;23;Среднее профессиональное;Сфера обслуживания;sentence9.2; - ;31A;прямой
4;стимул;восклицание;pair;аргумент-адъюнкт;аргумент+адъюнкт;нет;id36;Женский;20;Основное общее;Учеба;sentence9.2; - ;31A;прямой
1;стимул;восклицание;pair;аргумент-адъюнкт;аргумент+адъюнкт;нет;id37;Женский;20;Неоконченное высшее;Филология;sentence9.2; - ;31A;прямой
3;стимул;восклицание;pair;аргумент-адъюнкт;аргумент+адъюнкт;нет;id38;Мужской;20;Неоконченное высшее;Учеба;sentence9.2; - ;31A;прямой
5;стимул;восклицание;pair;аргумент-адъюнкт;аргумент+адъюнкт;нет;id39;Мужской;26;Среднее профессиональное;Телевидение;sentence9.2; - ;31A;прямой
1;стимул;восклицание;pair;аргумент-адъюнкт;аргумент+адъюнкт;нет;id40;Мужской;20;Неоконченное среднее профессиональное;IT;sentence9.2; - ;31A;прямой
1;стимул;восклицание;pair;аргумент-адъюнкт;аргумент+адъюнкт;нет;id41;Мужской;20;Неоконченное высшее;Туризм;sentence9.2; - ;31A;прямой
4;стимул;восклицание;pair;аргумент-адъюнкт;аргумент+адъюнкт;нет;id42;Мужской;22;Высшее;Юриспруденция;sentence9.2; - ;31A;прямой
5;стимул;восклицание;pair;аргумент-адъюнкт;аргумент+адъюнкт;нет;id43;Мужской;24;Среднее профессиональное;Сфера обслуживания;sentence9.2; - ;31A;прямой
1;стимул;восклицание;pair;аргумент-адъюнкт;аргумент+адъюнкт;нет;id44;Мужской;29;Высшее;Логистика;sentence9.2; - ;31A;прямой
3;стимул;восклицание;pair;аргумент-адъюнкт;аргумент+адъюнкт;нет;id45;Мужской;25;Высшее;Инженерное дело;sentence9.2; - ;31A;прямой
5;стимул;восклицание;pair;аргумент-адъюнкт;аргумент+адъюнкт;нет;id46;Женский;24;Высшее;IT;sentence9.2; - ;31A;прямой
5;стимул;восклицание;pair;аргумент-адъюнкт;аргумент+адъюнкт;нет;id47;Мужской;20;Неоконченное среднее профессиональное;IT;sentence9.2; - ;31A;прямой
4;стимул;восклицание;pair;аргумент-адъюнкт;аргумент+адъюнкт;нет;id48;Женский;23;Среднее профессиональное;Работа;sentence9.2; - ;31A;прямой
5;стимул;восклицание;pair;аргумент-адъюнкт;аргумент+адъюнкт;нет;id49;Женский;27;Среднее профессиональное;Ресторанный бизнес;sentence9.2; - ;31A;прямой
4;стимул;восклицание;pair;аргумент-адъюнкт;аргумент+адъюнкт;нет;id50;Женский;20;Среднее профессиональное;Работа;sentence9.2; - ;31A;прямой
3;стимул;вопрос;pair;X аргумент -Y аргумент;2 аргумента;нет;id26;Женский;20;Неоконченное высшее;Лингвистика;sentence12.2; - ;5A;прямой
5;стимул;вопрос;pair;X аргумент -Y аргумент;2 аргумента;нет;id27;Женский;20;Неоконченное высшее;Преподавание;sentence12.2; - ;5A;прямой
4;стимул;вопрос;pair;X аргумент -Y аргумент;2 аргумента;нет;id28;Женский;21;Неоконченное высшее;Государственное и муниципальное управление;sentence12.2; - ;5A;прямой
5;стимул;вопрос;pair;X аргумент -Y аргумент;2 аргумента;нет;id29;Мужской;20;Неоконченное высшее;Искусство;sentence12.2; - ;5A;прямой
5;стимул;вопрос;pair;X аргумент -Y аргумент;2 аргумента;нет;id30;Женский;20;Неоконченное высшее;Экономика;sentence12.2; - ;5A;прямой
4;стимул;вопрос;pair;X аргумент -Y аргумент;2 аргумента;нет;id31;Мужской;20;Неоконченное высшее;Государственное и муниципальное управление;sentence12.2; - ;5A;прямой
1;стимул;вопрос;pair;X аргумент -Y аргумент;2 аргумента;нет;id32;Женский;20;Основное общее;Лингвистика;sentence12.2; - ;5A;прямой
1;стимул;вопрос;pair;X аргумент -Y аргумент;2 аргумента;нет;id33;Мужской;25;Высшее;IT;sentence12.2; - ;5A;прямой
3;стимул;вопрос;pair;X аргумент -Y аргумент;2 аргумента;нет;id34;Женский;21;Неоконченное высшее;Журналистика;sentence12.2; - ;5A;прямой
5;стимул;вопрос;pair;X аргумент -Y аргумент;2 аргумента;нет;id35;Женский;23;Среднее профессиональное;Сфера обслуживания;sentence12.2; - ;5A;прямой
5;стимул;вопрос;pair;X аргумент -Y аргумент;2 аргумента;нет;id36;Женский;20;Основное общее;Учеба;sentence12.2; - ;5A;прямой
5;стимул;вопрос;pair;X аргумент -Y аргумент;2 аргумента;нет;id37;Женский;20;Неоконченное высшее;Филология;sentence12.2; - ;5A;прямой
5;стимул;вопрос;pair;X аргумент -Y аргумент;2 аргумента;нет;id38;Мужской;20;Неоконченное высшее;Учеба;sentence12.2; - ;5A;прямой
5;стимул;вопрос;pair;X аргумент -Y аргумент;2 аргумента;нет;id39;Мужской;26;Среднее профессиональное;Телевидение;sentence12.2; - ;5A;прямой
5;стимул;вопрос;pair;X аргумент -Y аргумент;2 аргумента;нет;id40;Мужской;20;Неоконченное среднее профессиональное;IT;sentence12.2; - ;5A;прямой
2;стимул;вопрос;pair;X аргумент -Y аргумент;2 аргумента;нет;id41;Мужской;20;Неоконченное высшее;Туризм;sentence12.2; - ;5A;прямой
5;стимул;вопрос;pair;X аргумент -Y аргумент;2 аргумента;нет;id42;Мужской;22;Высшее;Юриспруденция;sentence12.2; - ;5A;прямой
5;стимул;вопрос;pair;X аргумент -Y аргумент;2 аргумента;нет;id43;Мужской;24;Среднее профессиональное;Сфера обслуживания;sentence12.2; - ;5A;прямой
3;стимул;вопрос;pair;X аргумент -Y аргумент;2 аргумента;нет;id44;Мужской;29;Высшее;Логистика;sentence12.2; - ;5A;прямой
5;стимул;вопрос;pair;X аргумент -Y аргумент;2 аргумента;нет;id45;Мужской;25;Высшее;Инженерное дело;sentence12.2; - ;5A;прямой
5;стимул;вопрос;pair;X аргумент -Y аргумент;2 аргумента;нет;id46;Женский;24;Высшее;IT;sentence12.2; - ;5A;прямой
5;стимул;вопрос;pair;X аргумент -Y аргумент;2 аргумента;нет;id47;Мужской;20;Неоконченное среднее профессиональное;IT;sentence12.2; - ;5A;прямой
3;стимул;вопрос;pair;X аргумент -Y аргумент;2 аргумента;нет;id48;Женский;23;Среднее профессиональное;Работа;sentence12.2; - ;5A;прямой
5;стимул;вопрос;pair;X аргумент -Y аргумент;2 аргумента;нет;id49;Женский;27;Среднее профессиональное;Ресторанный бизнес;sentence12.2; - ;5A;прямой
5;стимул;вопрос;pair;X аргумент -Y аргумент;2 аргумента;нет;id50;Женский;20;Среднее профессиональное;Работа;sentence12.2; - ;5A;прямой
3;стимул;вопрос;pair;Y аргумент - X аргумент;2 аргумента;нет;id26;Женский;20;Неоконченное высшее;Лингвистика;sentence14.2; - ;7A;непрямой
5;стимул;вопрос;pair;Y аргумент - X аргумент;2 аргумента;нет;id27;Женский;20;Неоконченное высшее;Преподавание;sentence14.2; - ;7A;непрямой
2;стимул;вопрос;pair;Y аргумент - X аргумент;2 аргумента;нет;id28;Женский;21;Неоконченное высшее;Государственное и муниципальное управление;sentence14.2; - ;7A;непрямой
5;стимул;вопрос;pair;Y аргумент - X аргумент;2 аргумента;нет;id29;Мужской;20;Неоконченное высшее;Искусство;sentence14.2; - ;7A;непрямой
5;стимул;вопрос;pair;Y аргумент - X аргумент;2 аргумента;нет;id30;Женский;20;Неоконченное высшее;Экономика;sentence14.2; - ;7A;непрямой
4;стимул;вопрос;pair;Y аргумент - X аргумент;2 аргумента;нет;id31;Мужской;20;Неоконченное высшее;Государственное и муниципальное управление;sentence14.2; - ;7A;непрямой
4;стимул;вопрос;pair;Y аргумент - X аргумент;2 аргумента;нет;id32;Женский;20;Основное общее;Лингвистика;sentence14.2; - ;7A;непрямой
5;стимул;вопрос;pair;Y аргумент - X аргумент;2 аргумента;нет;id33;Мужской;25;Высшее;IT;sentence14.2; - ;7A;непрямой
5;стимул;вопрос;pair;Y аргумент - X аргумент;2 аргумента;нет;id34;Женский;21;Неоконченное высшее;Журналистика;sentence14.2; - ;7A;непрямой
5;стимул;вопрос;pair;Y аргумент - X аргумент;2 аргумента;нет;id35;Женский;23;Среднее профессиональное;Сфера обслуживания;sentence14.2; - ;7A;непрямой
5;стимул;вопрос;pair;Y аргумент - X аргумент;2 аргумента;нет;id36;Женский;20;Основное общее;Учеба;sentence14.2; - ;7A;непрямой
5;стимул;вопрос;pair;Y аргумент - X аргумент;2 аргумента;нет;id37;Женский;20;Неоконченное высшее;Филология;sentence14.2; - ;7A;непрямой
3;стимул;вопрос;pair;Y аргумент - X аргумент;2 аргумента;нет;id38;Мужской;20;Неоконченное высшее;Учеба;sentence14.2; - ;7A;непрямой
5;стимул;вопрос;pair;Y аргумент - X аргумент;2 аргумента;нет;id39;Мужской;26;Среднее профессиональное;Телевидение;sentence14.2; - ;7A;непрямой
5;стимул;вопрос;pair;Y аргумент - X аргумент;2 аргумента;нет;id40;Мужской;20;Неоконченное среднее профессиональное;IT;sentence14.2; - ;7A;непрямой
3;стимул;вопрос;pair;Y аргумент - X аргумент;2 аргумента;нет;id41;Мужской;20;Неоконченное высшее;Туризм;sentence14.2; - ;7A;непрямой
5;стимул;вопрос;pair;Y аргумент - X аргумент;2 аргумента;нет;id42;Мужской;22;Высшее;Юриспруденция;sentence14.2; - ;7A;непрямой
5;стимул;вопрос;pair;Y аргумент - X аргумент;2 аргумента;нет;id43;Мужской;24;Среднее профессиональное;Сфера обслуживания;sentence14.2; - ;7A;непрямой
4;стимул;вопрос;pair;Y аргумент - X аргумент;2 аргумента;нет;id44;Мужской;29;Высшее;Логистика;sentence14.2; - ;7A;непрямой
5;стимул;вопрос;pair;Y аргумент - X аргумент;2 аргумента;нет;id45;Мужской;25;Высшее;Инженерное дело;sentence14.2; - ;7A;непрямой
4;стимул;вопрос;pair;Y аргумент - X аргумент;2 аргумента;нет;id46;Женский;24;Высшее;IT;sentence14.2; - ;7A;непрямой
5;стимул;вопрос;pair;Y аргумент - X аргумент;2 аргумента;нет;id47;Мужской;20;Неоконченное среднее профессиональное;IT;sentence14.2; - ;7A;непрямой
1;стимул;вопрос;pair;Y аргумент - X аргумент;2 аргумента;нет;id48;Женский;23;Среднее профессиональное;Работа;sentence14.2; - ;7A;непрямой
5;стимул;вопрос;pair;Y аргумент - X аргумент;2 аргумента;нет;id49;Женский;27;Среднее профессиональное;Ресторанный бизнес;sentence14.2; - ;7A;непрямой
5;стимул;вопрос;pair;Y аргумент - X аргумент;2 аргумента;нет;id50;Женский;20;Среднее профессиональное;Работа;sentence14.2; - ;7A;непрямой
2;стимул;восклицание;pair;Y аргумент - X аргумент;2 аргумента;нет;id26;Женский;20;Неоконченное высшее;Лингвистика;sentence4.2; - ;15A;непрямой
2;стимул;восклицание;pair;Y аргумент - X аргумент;2 аргумента;нет;id27;Женский;20;Неоконченное высшее;Преподавание;sentence4.2; - ;15A;непрямой
3;стимул;восклицание;pair;Y аргумент - X аргумент;2 аргумента;нет;id28;Женский;21;Неоконченное высшее;Государственное и муниципальное управление;sentence4.2; - ;15A;непрямой
5;стимул;восклицание;pair;Y аргумент - X аргумент;2 аргумента;нет;id29;Мужской;20;Неоконченное высшее;Искусство;sentence4.2; - ;15A;непрямой
4;стимул;восклицание;pair;Y аргумент - X аргумент;2 аргумента;нет;id30;Женский;20;Неоконченное высшее;Экономика;sentence4.2; - ;15A;непрямой
5;стимул;восклицание;pair;Y аргумент - X аргумент;2 аргумента;нет;id31;Мужской;20;Неоконченное высшее;Государственное и муниципальное управление;sentence4.2; - ;15A;непрямой
5;стимул;восклицание;pair;Y аргумент - X аргумент;2 аргумента;нет;id32;Женский;20;Основное общее;Лингвистика;sentence4.2; - ;15A;непрямой
5;стимул;восклицание;pair;Y аргумент - X аргумент;2 аргумента;нет;id33;Мужской;25;Высшее;IT;sentence4.2; - ;15A;непрямой
5;стимул;восклицание;pair;Y аргумент - X аргумент;2 аргумента;нет;id34;Женский;21;Неоконченное высшее;Журналистика;sentence4.2; - ;15A;непрямой
5;стимул;восклицание;pair;Y аргумент - X аргумент;2 аргумента;нет;id35;Женский;23;Среднее профессиональное;Сфера обслуживания;sentence4.2; - ;15A;непрямой
4;стимул;восклицание;pair;Y аргумент - X аргумент;2 аргумента;нет;id36;Женский;20;Основное общее;Учеба;sentence4.2; - ;15A;непрямой
5;стимул;восклицание;pair;Y аргумент - X аргумент;2 аргумента;нет;id37;Женский;20;Неоконченное высшее;Филология;sentence4.2; - ;15A;непрямой
5;стимул;восклицание;pair;Y аргумент - X аргумент;2 аргумента;нет;id38;Мужской;20;Неоконченное высшее;Учеба;sentence4.2; - ;15A;непрямой
4;стимул;восклицание;pair;Y аргумент - X аргумент;2 аргумента;нет;id39;Мужской;26;Среднее профессиональное;Телевидение;sentence4.2; - ;15A;непрямой
5;стимул;восклицание;pair;Y аргумент - X аргумент;2 аргумента;нет;id40;Мужской;20;Неоконченное среднее профессиональное;IT;sentence4.2; - ;15A;непрямой
3;стимул;восклицание;pair;Y аргумент - X аргумент;2 аргумента;нет;id41;Мужской;20;Неоконченное высшее;Туризм;sentence4.2; - ;15A;непрямой
5;стимул;восклицание;pair;Y аргумент - X аргумент;2 аргумента;нет;id42;Мужской;22;Высшее;Юриспруденция;sentence4.2; - ;15A;непрямой
5;стимул;восклицание;pair;Y аргумент - X аргумент;2 аргумента;нет;id43;Мужской;24;Среднее профессиональное;Сфера обслуживания;sentence4.2; - ;15A;непрямой
3;стимул;восклицание;pair;Y аргумент - X аргумент;2 аргумента;нет;id44;Мужской;29;Высшее;Логистика;sentence4.2; - ;15A;непрямой
5;стимул;восклицание;pair;Y аргумент - X аргумент;2 аргумента;нет;id45;Мужской;25;Высшее;Инженерное дело;sentence4.2; - ;15A;непрямой
5;стимул;восклицание;pair;Y аргумент - X аргумент;2 аргумента;нет;id46;Женский;24;Высшее;IT;sentence4.2; - ;15A;непрямой
5;стимул;восклицание;pair;Y аргумент - X аргумент;2 аргумента;нет;id47;Мужской;20;Неоконченное среднее профессиональное;IT;sentence4.2; - ;15A;непрямой
3;стимул;восклицание;pair;Y аргумент - X аргумент;2 аргумента;нет;id48;Женский;23;Среднее профессиональное;Работа;sentence4.2; - ;15A;непрямой
5;стимул;восклицание;pair;Y аргумент - X аргумент;2 аргумента;нет;id49;Женский;27;Среднее профессиональное;Ресторанный бизнес;sentence4.2; - ;15A;непрямой
5;стимул;восклицание;pair;Y аргумент - X аргумент;2 аргумента;нет;id50;Женский;20;Среднее профессиональное;Работа;sentence4.2; - ;15A;непрямой
3;стимул;вопрос;pair;адъюнкт-аргумент;аргумент+адъюнкт;нет;id26;Женский;20;Неоконченное высшее;Лингвистика;sentence2.2; - ;21A;непрямой
3;стимул;вопрос;pair;адъюнкт-аргумент;аргумент+адъюнкт;нет;id27;Женский;20;Неоконченное высшее;Преподавание;sentence2.2; - ;21A;непрямой
2;стимул;вопрос;pair;адъюнкт-аргумент;аргумент+адъюнкт;нет;id28;Женский;21;Неоконченное высшее;Государственное и муниципальное управление;sentence2.2; - ;21A;непрямой
5;стимул;вопрос;pair;адъюнкт-аргумент;аргумент+адъюнкт;нет;id29;Мужской;20;Неоконченное высшее;Искусство;sentence2.2; - ;21A;непрямой
4;стимул;вопрос;pair;адъюнкт-аргумент;аргумент+адъюнкт;нет;id30;Женский;20;Неоконченное высшее;Экономика;sentence2.2; - ;21A;непрямой
4;стимул;вопрос;pair;адъюнкт-аргумент;аргумент+адъюнкт;нет;id31;Мужской;20;Неоконченное высшее;Государственное и муниципальное управление;sentence2.2; - ;21A;непрямой
4;стимул;вопрос;pair;адъюнкт-аргумент;аргумент+адъюнкт;нет;id32;Женский;20;Основное общее;Лингвистика;sentence2.2; - ;21A;непрямой
5;стимул;вопрос;pair;адъюнкт-аргумент;аргумент+адъюнкт;нет;id33;Мужской;25;Высшее;IT;sentence2.2; - ;21A;непрямой
5;стимул;вопрос;pair;адъюнкт-аргумент;аргумент+адъюнкт;нет;id34;Женский;21;Неоконченное высшее;Журналистика;sentence2.2; - ;21A;непрямой
5;стимул;вопрос;pair;адъюнкт-аргумент;аргумент+адъюнкт;нет;id35;Женский;23;Среднее профессиональное;Сфера обслуживания;sentence2.2; - ;21A;непрямой
2;стимул;вопрос;pair;адъюнкт-аргумент;аргумент+адъюнкт;нет;id36;Женский;20;Основное общее;Учеба;sentence2.2; - ;21A;непрямой
2;стимул;вопрос;pair;адъюнкт-аргумент;аргумент+адъюнкт;нет;id37;Женский;20;Неоконченное высшее;Филология;sentence2.2; - ;21A;непрямой
4;стимул;вопрос;pair;адъюнкт-аргумент;аргумент+адъюнкт;нет;id38;Мужской;20;Неоконченное высшее;Учеба;sentence2.2; - ;21A;непрямой
4;стимул;вопрос;pair;адъюнкт-аргумент;аргумент+адъюнкт;нет;id39;Мужской;26;Среднее профессиональное;Телевидение;sentence2.2; - ;21A;непрямой
5;стимул;вопрос;pair;адъюнкт-аргумент;аргумент+адъюнкт;нет;id40;Мужской;20;Неоконченное среднее профессиональное;IT;sentence2.2; - ;21A;непрямой
2;стимул;вопрос;pair;адъюнкт-аргумент;аргумент+адъюнкт;нет;id41;Мужской;20;Неоконченное высшее;Туризм;sentence2.2; - ;21A;непрямой
5;стимул;вопрос;pair;адъюнкт-аргумент;аргумент+адъюнкт;нет;id42;Мужской;22;Высшее;Юриспруденция;sentence2.2; - ;21A;непрямой
1;стимул;вопрос;pair;адъюнкт-аргумент;аргумент+адъюнкт;нет;id43;Мужской;24;Среднее профессиональное;Сфера обслуживания;sentence2.2; - ;21A;непрямой
2;стимул;вопрос;pair;адъюнкт-аргумент;аргумент+адъюнкт;нет;id44;Мужской;29;Высшее;Логистика;sentence2.2; - ;21A;непрямой
5;стимул;вопрос;pair;адъюнкт-аргумент;аргумент+адъюнкт;нет;id45;Мужской;25;Высшее;Инженерное дело;sentence2.2; - ;21A;непрямой
4;стимул;вопрос;pair;адъюнкт-аргумент;аргумент+адъюнкт;нет;id46;Женский;24;Высшее;IT;sentence2.2; - ;21A;непрямой
5;стимул;вопрос;pair;адъюнкт-аргумент;аргумент+адъюнкт;нет;id47;Мужской;20;Неоконченное среднее профессиональное;IT;sentence2.2; - ;21A;непрямой
